Overriding config with config/gpt3-small-like-withdrop32b128b.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = True # override via command line if you like
wandb_project = 'data309gptnew'
wandb_run_name = 'Gpt3likewithdrop32batch128block'

dataset = 'lyrics'
gradient_accumulation_steps = 1
batch_size = 32 # TO BE PROPERLY DETERMINED
block_size = 128 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 12
n_head = 12
n_embd = 768
dropout = 0.1

learning_rate = 6.0e-4 # with baby networks can afford to go a bit higher
max_iters = 4000
lr_decay_iters = 4000# make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'cuda' 
# compile = False # do not torch compile the model

Overriding: device = cuda
Overriding: compile = True
tokens per iteration will be: 4,096
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 123,666,432 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
iter 3667: loss 3.4596, time 163.07ms, mfu 5.86%
iter 3668: loss 3.4745, time 173.72ms, mfu 5.85%
iter 3669: loss 3.3340, time 169.68ms, mfu 5.85%
iter 3670: loss 3.7185, time 170.52ms, mfu 5.84%
iter 3671: loss 3.5688, time 169.75ms, mfu 5.84%
iter 3672: loss 3.3677, time 168.69ms, mfu 5.85%
iter 3673: loss 3.4411, time 170.01ms, mfu 5.85%
iter 3674: loss 3.6164, time 170.82ms, mfu 5.84%
iter 3675: loss 3.5506, time 170.09ms, mfu 5.84%
iter 3676: loss 3.4061, time 167.88ms, mfu 5.85%
iter 3677: loss 3.6531, time 168.87ms, mfu 5.85%
iter 3678: loss 3.3376, time 169.95ms, mfu 5.85%
iter 3679: loss 3.9862, time 170.02ms, mfu 5.85%
iter 3680: loss 3.7209, time 170.09ms, mfu 5.85%
iter 3681: loss 3.6900, time 170.98ms, mfu 5.84%
iter 3682: loss 3.8045, time 169.09ms, mfu 5.84%
iter 3683: loss 3.5892, time 168.30ms, mfu 5.85%
iter 3684: loss 3.5969, time 170.88ms, mfu 5.85%
iter 3685: loss 3.3278, time 169.34ms, mfu 5.85%
iter 3686: loss 3.5334, time 170.86ms, mfu 5.84%
iter 3687: loss 3.5293, time 169.28ms, mfu 5.84%
iter 3688: loss 3.4667, time 167.95ms, mfu 5.85%
iter 3689: loss 3.6246, time 170.30ms, mfu 5.85%
iter 3690: loss 3.6311, time 169.14ms, mfu 5.85%
iter 3691: loss 3.6072, time 170.27ms, mfu 5.85%
iter 3692: loss 3.4933, time 172.04ms, mfu 5.84%
iter 3693: loss 4.0096, time 169.71ms, mfu 5.84%
iter 3694: loss 3.3942, time 167.92ms, mfu 5.85%
iter 3695: loss 3.6770, time 169.66ms, mfu 5.85%
iter 3696: loss 3.3782, time 170.19ms, mfu 5.85%
iter 3697: loss 3.6268, time 170.91ms, mfu 5.84%
iter 3698: loss 3.5315, time 170.13ms, mfu 5.84%
iter 3699: loss 3.7777, time 168.35ms, mfu 5.85%
iter 3700: loss 3.8407, time 168.85ms, mfu 5.85%
iter 3701: loss 3.4126, time 170.12ms, mfu 5.85%
iter 3702: loss 3.7288, time 169.85ms, mfu 5.85%
iter 3703: loss 3.5134, time 169.88ms, mfu 5.85%
iter 3704: loss 3.6048, time 171.74ms, mfu 5.84%
iter 3705: loss 3.5030, time 167.27ms, mfu 5.85%
iter 3706: loss 3.3648, time 169.52ms, mfu 5.85%
iter 3707: loss 3.5212, time 167.96ms, mfu 5.85%
iter 3708: loss 3.3080, time 172.65ms, mfu 5.84%
iter 3709: loss 3.4284, time 169.63ms, mfu 5.84%
iter 3710: loss 3.6481, time 164.26ms, mfu 5.86%
iter 3711: loss 3.7422, time 173.44ms, mfu 5.85%
iter 3712: loss 3.4907, time 167.60ms, mfu 5.86%
iter 3713: loss 3.4628, time 176.00ms, mfu 5.83%
iter 3714: loss 3.6623, time 167.42ms, mfu 5.84%
iter 3715: loss 3.5205, time 170.53ms, mfu 5.84%
iter 3716: loss 3.3544, time 164.53ms, mfu 5.86%
iter 3717: loss 3.4430, time 173.30ms, mfu 5.85%
iter 3718: loss 3.5276, time 170.41ms, mfu 5.84%
iter 3719: loss 3.4399, time 170.69ms, mfu 5.84%
iter 3720: loss 3.2961, time 171.49ms, mfu 5.83%
iter 3721: loss 3.3303, time 169.91ms, mfu 5.84%
iter 3722: loss 3.4986, time 163.33ms, mfu 5.86%
iter 3723: loss 3.3046, time 173.13ms, mfu 5.85%
iter 3724: loss 3.2741, time 170.00ms, mfu 5.85%
iter 3725: loss 3.5845, time 170.87ms, mfu 5.84%
iter 3726: loss 3.8668, time 169.42ms, mfu 5.84%
iter 3727: loss 3.6050, time 168.89ms, mfu 5.85%
iter 3728: loss 3.2656, time 165.21ms, mfu 5.86%
iter 3729: loss 3.3861, time 173.26ms, mfu 5.85%
iter 3730: loss 3.9258, time 170.81ms, mfu 5.84%
iter 3731: loss 3.4224, time 173.29ms, mfu 5.83%
iter 3732: loss 3.5197, time 168.54ms, mfu 5.84%
iter 3733: loss 3.6006, time 163.96ms, mfu 5.86%
iter 3734: loss 3.5194, time 173.67ms, mfu 5.84%
iter 3735: loss 3.1112, time 170.08ms, mfu 5.84%
iter 3736: loss 3.5484, time 170.31ms, mfu 5.84%
iter 3737: loss 3.7360, time 170.70ms, mfu 5.84%
iter 3738: loss 3.6495, time 170.40ms, mfu 5.84%
iter 3739: loss 3.3734, time 167.41ms, mfu 5.85%
iter 3740: loss 3.5006, time 167.79ms, mfu 5.85%
iter 3741: loss 3.6029, time 171.83ms, mfu 5.84%
iter 3742: loss 3.4840, time 171.18ms, mfu 5.84%
iter 3743: loss 3.3989, time 169.15ms, mfu 5.84%
iter 3744: loss 3.4659, time 170.36ms, mfu 5.84%
iter 3745: loss 3.3491, time 163.58ms, mfu 5.86%
iter 3746: loss 3.1683, time 170.39ms, mfu 5.86%
iter 3747: loss 3.4938, time 174.24ms, mfu 5.84%
iter 3748: loss 3.6714, time 170.16ms, mfu 5.84%
iter 3749: loss 3.6854, time 170.11ms, mfu 5.84%
step 3750: train loss 3.4173, val loss 3.3044
iter 3750: loss 3.6371, time 1104.72ms, mfu 5.35%
iter 3751: loss 3.6285, time 170.17ms, mfu 5.39%
iter 3752: loss 3.4550, time 170.30ms, mfu 5.44%
iter 3753: loss 3.4857, time 169.97ms, mfu 5.48%
iter 3754: loss 3.4991, time 171.50ms, mfu 5.51%
iter 3755: loss 3.3769, time 171.01ms, mfu 5.54%
iter 3756: loss 3.2534, time 169.99ms, mfu 5.57%
iter 3757: loss 3.5729, time 167.83ms, mfu 5.60%
iter 3758: loss 3.2794, time 174.04ms, mfu 5.61%
iter 3759: loss 3.6196, time 164.20ms, mfu 5.65%
iter 3760: loss 3.6390, time 172.08ms, mfu 5.67%
iter 3761: loss 3.2717, time 170.93ms, mfu 5.68%
iter 3762: loss 3.5903, time 170.99ms, mfu 5.69%
iter 3763: loss 4.0928, time 170.15ms, mfu 5.71%
iter 3764: loss 3.3309, time 169.08ms, mfu 5.72%
iter 3765: loss 3.6001, time 169.27ms, mfu 5.74%
iter 3766: loss 3.3030, time 169.54ms, mfu 5.75%
iter 3767: loss 3.5285, time 168.35ms, mfu 5.76%
iter 3768: loss 3.4602, time 171.13ms, mfu 5.77%
iter 3769: loss 3.7703, time 168.02ms, mfu 5.78%
iter 3770: loss 3.6604, time 172.03ms, mfu 5.78%
iter 3771: loss 3.3286, time 169.55ms, mfu 5.79%
iter 3772: loss 3.6597, time 170.67ms, mfu 5.79%
iter 3773: loss 3.3756, time 165.75ms, mfu 5.81%
iter 3774: loss 3.4361, time 175.88ms, mfu 5.79%
iter 3775: loss 3.4127, time 168.45ms, mfu 5.80%
iter 3776: loss 3.4610, time 168.11ms, mfu 5.81%
iter 3777: loss 3.5789, time 170.11ms, mfu 5.81%
iter 3778: loss 3.4647, time 170.47ms, mfu 5.81%
iter 3779: loss 3.5037, time 170.30ms, mfu 5.81%
iter 3780: loss 3.5571, time 170.34ms, mfu 5.82%
iter 3781: loss 3.7317, time 170.28ms, mfu 5.82%
iter 3782: loss 3.6787, time 169.61ms, mfu 5.82%
iter 3783: loss 3.6020, time 170.29ms, mfu 5.82%
iter 3784: loss 3.5848, time 169.90ms, mfu 5.82%
iter 3785: loss 3.3051, time 168.78ms, mfu 5.83%
iter 3786: loss 3.5219, time 171.29ms, mfu 5.82%
iter 3787: loss 3.5611, time 168.80ms, mfu 5.83%
iter 3788: loss 3.4274, time 167.39ms, mfu 5.84%
iter 3789: loss 3.4201, time 172.04ms, mfu 5.83%
iter 3790: loss 3.4975, time 170.90ms, mfu 5.83%
iter 3791: loss 3.4203, time 169.04ms, mfu 5.83%
iter 3792: loss 3.5383, time 170.59ms, mfu 5.83%
iter 3793: loss 3.6950, time 170.55ms, mfu 5.83%
iter 3794: loss 3.7283, time 164.19ms, mfu 5.85%
iter 3795: loss 3.4173, time 173.09ms, mfu 5.84%
iter 3796: loss 3.2724, time 169.71ms, mfu 5.84%
iter 3797: loss 3.7684, time 169.18ms, mfu 5.84%
iter 3798: loss 3.5763, time 173.08ms, mfu 5.83%
iter 3799: loss 3.5058, time 170.93ms, mfu 5.83%
iter 3800: loss 3.9204, time 165.21ms, mfu 5.85%
iter 3801: loss 3.0212, time 173.10ms, mfu 5.83%
iter 3802: loss 3.6307, time 172.40ms, mfu 5.83%
iter 3803: loss 3.6537, time 167.69ms, mfu 5.84%
iter 3804: loss 3.3363, time 170.61ms, mfu 5.83%
iter 3805: loss 3.6241, time 170.89ms, mfu 5.83%
iter 3806: loss 3.7953, time 166.07ms, mfu 5.85%
iter 3807: loss 3.7330, time 171.67ms, mfu 5.84%
iter 3808: loss 3.2276, time 169.82ms, mfu 5.84%
iter 3809: loss 3.4689, time 169.19ms, mfu 5.84%
iter 3810: loss 3.3897, time 169.96ms, mfu 5.84%
iter 3811: loss 3.5510, time 171.74ms, mfu 5.83%
iter 3812: loss 3.6776, time 169.37ms, mfu 5.84%
iter 3813: loss 3.5752, time 166.22ms, mfu 5.85%
iter 3814: loss 3.3512, time 169.53ms, mfu 5.85%
iter 3815: loss 3.6700, time 168.86ms, mfu 5.85%
iter 3816: loss 3.6172, time 171.40ms, mfu 5.85%
iter 3817: loss 3.5896, time 170.79ms, mfu 5.84%
iter 3818: loss 3.6770, time 164.48ms, mfu 5.86%
iter 3819: loss 3.3803, time 174.89ms, mfu 5.84%
iter 3820: loss 3.2368, time 167.90ms, mfu 5.85%
iter 3821: loss 3.1664, time 173.30ms, mfu 5.84%
iter 3822: loss 3.4123, time 170.65ms, mfu 5.83%
iter 3823: loss 3.4575, time 170.18ms, mfu 5.83%
iter 3824: loss 3.4950, time 166.16ms, mfu 5.85%
iter 3825: loss 3.3909, time 171.19ms, mfu 5.84%
iter 3826: loss 3.5300, time 167.83ms, mfu 5.85%
iter 3827: loss 3.5530, time 169.96ms, mfu 5.85%
iter 3828: loss 3.4985, time 171.65ms, mfu 5.84%
iter 3829: loss 3.3078, time 172.46ms, mfu 5.83%
iter 3830: loss 3.5407, time 165.51ms, mfu 5.85%
iter 3831: loss 3.3413, time 171.80ms, mfu 5.84%
iter 3832: loss 3.4953, time 166.96ms, mfu 5.85%
iter 3833: loss 3.5871, time 172.42ms, mfu 5.84%
iter 3834: loss 3.3697, time 171.43ms, mfu 5.84%
iter 3835: loss 3.3943, time 169.45ms, mfu 5.84%
iter 3836: loss 3.3310, time 164.43ms, mfu 5.86%
iter 3837: loss 3.7152, time 173.65ms, mfu 5.84%
iter 3838: loss 3.1519, time 171.09ms, mfu 5.84%
iter 3839: loss 3.3049, time 169.40ms, mfu 5.84%
iter 3840: loss 3.3971, time 172.04ms, mfu 5.83%
iter 3841: loss 3.4360, time 170.06ms, mfu 5.83%
iter 3842: loss 3.6352, time 167.30ms, mfu 5.84%
iter 3843: loss 3.4025, time 170.66ms, mfu 5.84%
iter 3844: loss 3.4003, time 168.07ms, mfu 5.85%
iter 3845: loss 3.1261, time 169.38ms, mfu 5.85%
iter 3846: loss 3.6537, time 170.47ms, mfu 5.84%
iter 3847: loss 3.6410, time 167.37ms, mfu 5.85%
iter 3848: loss 3.4610, time 175.04ms, mfu 5.83%
iter 3849: loss 3.4374, time 163.25ms, mfu 5.86%
iter 3850: loss 3.5141, time 170.37ms, mfu 5.85%
iter 3851: loss 3.6707, time 168.69ms, mfu 5.86%
iter 3852: loss 3.5542, time 175.98ms, mfu 5.84%
iter 3853: loss 3.7458, time 166.66ms, mfu 5.85%
iter 3854: loss 3.4896, time 171.50ms, mfu 5.84%
iter 3855: loss 3.7166, time 168.68ms, mfu 5.85%
iter 3856: loss 3.3481, time 168.84ms, mfu 5.85%
iter 3857: loss 3.3839, time 167.96ms, mfu 5.85%
iter 3858: loss 3.2157, time 175.46ms, mfu 5.83%
iter 3859: loss 3.3098, time 171.34ms, mfu 5.83%
iter 3860: loss 3.5951, time 167.81ms, mfu 5.84%
iter 3861: loss 3.4552, time 168.38ms, mfu 5.84%
iter 3862: loss 3.6069, time 170.34ms, mfu 5.84%
iter 3863: loss 3.5383, time 170.80ms, mfu 5.84%
iter 3864: loss 3.5396, time 170.94ms, mfu 5.83%
iter 3865: loss 3.3715, time 162.82ms, mfu 5.86%
iter 3866: loss 3.5373, time 173.92ms, mfu 5.84%
iter 3867: loss 3.3907, time 169.48ms, mfu 5.85%
iter 3868: loss 3.5926, time 169.00ms, mfu 5.85%
iter 3869: loss 3.7798, time 166.36ms, mfu 5.86%
iter 3870: loss 3.3129, time 172.26ms, mfu 5.85%
iter 3871: loss 3.2956, time 172.52ms, mfu 5.84%
iter 3872: loss 3.6299, time 169.10ms, mfu 5.84%
iter 3873: loss 3.6742, time 169.83ms, mfu 5.84%
iter 3874: loss 3.4121, time 168.58ms, mfu 5.85%
iter 3875: loss 3.5629, time 168.65ms, mfu 5.85%
iter 3876: loss 3.5735, time 173.16ms, mfu 5.84%
iter 3877: loss 3.3165, time 168.72ms, mfu 5.84%
iter 3878: loss 3.9195, time 171.48ms, mfu 5.84%
iter 3879: loss 3.3198, time 169.65ms, mfu 5.84%
iter 3880: loss 3.5594, time 168.12ms, mfu 5.84%
iter 3881: loss 3.6580, time 169.95ms, mfu 5.84%
iter 3882: loss 3.9251, time 169.42ms, mfu 5.84%
iter 3883: loss 3.5483, time 169.36ms, mfu 5.85%
iter 3884: loss 3.2971, time 170.21ms, mfu 5.84%
iter 3885: loss 3.3957, time 170.66ms, mfu 5.84%
iter 3886: loss 3.3379, time 171.56ms, mfu 5.84%
iter 3887: loss 3.3538, time 169.89ms, mfu 5.84%
iter 3888: loss 3.5624, time 163.64ms, mfu 5.86%
iter 3889: loss 3.0761, time 172.85ms, mfu 5.85%
iter 3890: loss 3.4623, time 171.60ms, mfu 5.84%
iter 3891: loss 3.6289, time 170.10ms, mfu 5.84%
iter 3892: loss 3.5233, time 163.34ms, mfu 5.86%
iter 3893: loss 3.7874, time 173.67ms, mfu 5.85%
iter 3894: loss 3.5395, time 169.63ms, mfu 5.85%
iter 3895: loss 3.6910, time 170.40ms, mfu 5.85%
iter 3896: loss 3.3989, time 170.85ms, mfu 5.84%
iter 3897: loss 3.3929, time 172.14ms, mfu 5.83%
iter 3898: loss 3.7045, time 170.50ms, mfu 5.83%
iter 3899: loss 3.4974, time 165.08ms, mfu 5.85%
iter 3900: loss 3.3729, time 170.49ms, mfu 5.85%
iter 3901: loss 3.4016, time 171.04ms, mfu 5.84%
iter 3902: loss 3.5078, time 170.49ms, mfu 5.84%
iter 3903: loss 3.6693, time 169.62ms, mfu 5.84%
iter 3904: loss 3.9456, time 161.95ms, mfu 5.87%
iter 3905: loss 3.8197, time 174.49ms, mfu 5.85%
iter 3906: loss 3.5966, time 170.76ms, mfu 5.85%
iter 3907: loss 3.7084, time 171.86ms, mfu 5.84%
iter 3908: loss 3.4669, time 171.58ms, mfu 5.83%
iter 3909: loss 3.5566, time 167.85ms, mfu 5.84%
iter 3910: loss 3.5701, time 163.69ms, mfu 5.86%
iter 3911: loss 3.3183, time 174.35ms, mfu 5.85%
iter 3912: loss 3.4715, time 170.73ms, mfu 5.84%
iter 3913: loss 3.5920, time 171.44ms, mfu 5.84%
iter 3914: loss 3.5319, time 170.48ms, mfu 5.84%
iter 3915: loss 3.3162, time 164.30ms, mfu 5.86%
iter 3916: loss 3.3741, time 169.08ms, mfu 5.86%
iter 3917: loss 3.4716, time 177.42ms, mfu 5.83%
iter 3918: loss 3.5056, time 170.92ms, mfu 5.83%
iter 3919: loss 3.5296, time 167.79ms, mfu 5.84%
iter 3920: loss 3.3152, time 169.83ms, mfu 5.84%
iter 3921: loss 3.7150, time 165.88ms, mfu 5.85%
iter 3922: loss 3.4472, time 171.10ms, mfu 5.85%
iter 3923: loss 3.6914, time 171.54ms, mfu 5.84%
iter 3924: loss 3.4244, time 169.95ms, mfu 5.84%
iter 3925: loss 3.2438, time 170.46ms, mfu 5.84%
iter 3926: loss 3.3844, time 170.00ms, mfu 5.84%
iter 3927: loss 3.5676, time 169.62ms, mfu 5.84%
iter 3928: loss 3.4953, time 165.40ms, mfu 5.85%
iter 3929: loss 3.4962, time 171.83ms, mfu 5.85%
iter 3930: loss 3.5101, time 170.09ms, mfu 5.84%
iter 3931: loss 3.4202, time 171.50ms, mfu 5.84%
iter 3932: loss 3.3036, time 169.69ms, mfu 5.84%
iter 3933: loss 3.7267, time 165.04ms, mfu 5.86%
iter 3934: loss 3.4842, time 173.76ms, mfu 5.84%
iter 3935: loss 3.4023, time 171.20ms, mfu 5.84%
iter 3936: loss 3.3520, time 170.63ms, mfu 5.83%
iter 3937: loss 3.3142, time 168.45ms, mfu 5.84%
iter 3938: loss 3.6023, time 165.09ms, mfu 5.86%
iter 3939: loss 3.6167, time 169.91ms, mfu 5.86%
iter 3940: loss 3.7037, time 173.68ms, mfu 5.84%
iter 3941: loss 3.5653, time 170.01ms, mfu 5.84%
iter 3942: loss 3.6037, time 170.22ms, mfu 5.84%
iter 3943: loss 3.5354, time 170.76ms, mfu 5.84%
iter 3944: loss 3.3765, time 168.20ms, mfu 5.84%
iter 3945: loss 3.7357, time 170.37ms, mfu 5.84%
iter 3946: loss 3.4934, time 168.51ms, mfu 5.85%
iter 3947: loss 3.5152, time 170.49ms, mfu 5.84%
iter 3948: loss 3.3207, time 170.54ms, mfu 5.84%
iter 3949: loss 3.4200, time 169.05ms, mfu 5.84%
iter 3950: loss 3.6168, time 164.81ms, mfu 5.86%
iter 3951: loss 3.2783, time 169.97ms, mfu 5.86%
iter 3952: loss 3.6327, time 170.75ms, mfu 5.85%
iter 3953: loss 3.6398, time 171.79ms, mfu 5.85%
iter 3954: loss 3.4542, time 173.02ms, mfu 5.83%
iter 3955: loss 3.7318, time 171.99ms, mfu 5.83%
iter 3956: loss 3.5350, time 169.59ms, mfu 5.83%
iter 3957: loss 3.1721, time 161.66ms, mfu 5.86%
iter 3958: loss 3.4648, time 172.94ms, mfu 5.85%
iter 3959: loss 3.6280, time 170.46ms, mfu 5.85%
iter 3960: loss 3.7722, time 171.07ms, mfu 5.84%
iter 3961: loss 3.6763, time 172.50ms, mfu 5.83%
iter 3962: loss 3.7215, time 167.42ms, mfu 5.84%
iter 3963: loss 3.8185, time 169.52ms, mfu 5.84%
iter 3964: loss 3.6534, time 170.57ms, mfu 5.84%
iter 3965: loss 3.5295, time 169.92ms, mfu 5.84%
iter 3966: loss 3.5281, time 171.56ms, mfu 5.83%
iter 3967: loss 3.4721, time 169.46ms, mfu 5.84%
iter 3968: loss 3.3708, time 166.46ms, mfu 5.85%
iter 3969: loss 3.5289, time 170.00ms, mfu 5.85%
iter 3970: loss 3.5558, time 170.69ms, mfu 5.84%
iter 3971: loss 3.4125, time 171.82ms, mfu 5.84%
iter 3972: loss 3.2946, time 169.86ms, mfu 5.84%
iter 3973: loss 3.4984, time 171.32ms, mfu 5.83%
iter 3974: loss 3.2976, time 172.03ms, mfu 5.83%
iter 3975: loss 3.6730, time 161.25ms, mfu 5.86%
iter 3976: loss 3.5679, time 172.83ms, mfu 5.85%
iter 3977: loss 3.5901, time 169.41ms, mfu 5.85%
iter 3978: loss 3.3427, time 172.51ms, mfu 5.84%
iter 3979: loss 3.4662, time 170.69ms, mfu 5.84%
iter 3980: loss 3.6913, time 170.49ms, mfu 5.83%
iter 3981: loss 3.9240, time 162.93ms, mfu 5.86%
iter 3982: loss 3.3644, time 170.01ms, mfu 5.86%
iter 3983: loss 3.3875, time 171.29ms, mfu 5.85%
iter 3984: loss 3.6228, time 172.35ms, mfu 5.84%
iter 3985: loss 3.4745, time 170.71ms, mfu 5.84%
iter 3986: loss 3.7809, time 171.64ms, mfu 5.83%
iter 3987: loss 3.3021, time 162.23ms, mfu 5.86%
iter 3988: loss 3.2309, time 168.91ms, mfu 5.86%
iter 3989: loss 3.6612, time 172.84ms, mfu 5.85%
iter 3990: loss 3.5465, time 173.86ms, mfu 5.84%
iter 3991: loss 3.3133, time 167.95ms, mfu 5.84%
iter 3992: loss 3.6150, time 169.83ms, mfu 5.84%
iter 3993: loss 3.6406, time 172.06ms, mfu 5.83%
iter 3994: loss 3.4119, time 167.96ms, mfu 5.84%
iter 3995: loss 3.4851, time 170.97ms, mfu 5.84%
iter 3996: loss 3.6394, time 171.43ms, mfu 5.83%
iter 3997: loss 3.5948, time 166.34ms, mfu 5.85%
iter 3998: loss 3.3010, time 172.12ms, mfu 5.84%
iter 3999: loss 3.5961, time 170.63ms, mfu 5.84%
step 4000: train loss 3.4668, val loss 3.2994
iter 4000: loss 3.6984, time 1105.44ms, mfu 5.34%
wandb: Waiting for W&B process to finish... (success).
wandb: - 0.007 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: \ 0.153 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: | 0.199 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: 
wandb: Run history:
wandb:       iter ▁▁▂▂▃▃▄▄▅▅▅▆▆▇▇██
wandb:         lr ▁███▇▇▆▆▅▅▄▄▃▃▂▂▂
wandb:        mfu ▁████████████████
wandb: train/loss █▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁
wandb:   val/loss █▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:       iter 4000
wandb:         lr 0.0001
wandb:        mfu 5.83539
wandb: train/loss 3.46676
wandb:   val/loss 3.29938
wandb: 
wandb: 🚀 View run Gpt3likewithdrop32batch128block at: https://wandb.ai/data309nanogpt23/data309gptnew/runs/qb3elefs
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20231019_183216-qb3elefs/logs
Overriding: device = cuda
number of parameters: 123.59M
No meta.pkl found, assuming GPT-2 encodings...

We're still the same

You say your name so
I want it to lose you
I want it to lose you
I want it to lose you
You said you love me
I want it to lose you
We're still the same

You say your name so
I want it to lose you
I want it to lose you
I want it to lose you
I don't want to change you
I don't want to change you

Say your name so
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to change you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
You say your name so
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
You go and go and go and try again
You go and go
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
…
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it to lose you
I want it
---------------

I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
[Chorus]
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
[Verse 2]
Are words to me
I need a look around
I got to find a way to hide
And I'm just gonna fall
And I feel in your out
So that

[Chorus]
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be (I wanna be with you)
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
[Intro]
You know I like my body
You know I like my mind
And I do, I like my body
I wanna be with you
I wanna be with you
[Verse 1]
I said that I want to be loving you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I wanna be with you
I
---------------


Ain't nobody, nobody
Ain't nobody, no
Ain't nobody, nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody, nobody, nobody
Ain't nobody, nobody

Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
Ain't nobody, nobody
My baby got my name
Yes, she never gonna
She never gonna, never gonna, never gonna
[Chorus]
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh,
---------------


And I know I'm lost
I've felt it before
But they've tried to stay
I've been so long
But I could try to hide
The things, the things
The things are on my own

Are you sitting by my side?

And I know I'm lost
I've been so long
But I can try to hide
The things are on my own

Are you dancing by my side?

But I know I'm lost
I've been so long
And I know I'm lost
I've been so long
But I'm lost
I've been so long
But I can try to hide
The things are on my own

I've been so long
But I've been so long
But I know I'm lost
I've been so long
But I can try to hide
The things are on my own
Ooooh, ooooh
Tell me baby
Say tell me, baby
So I'm with you

Tell me baby
Tell me baby
Tell me baby
Tell me baby
Tell me baby
Tell me baby
Tell me baby
Call me baby

Tell me baby don't you worry
Do you even know, honey
Tell me baby
