Overriding config with config/gpt3-small-like-12b32b.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = True # override via command line if you like
wandb_project = 'data309gptnew'
wandb_run_name = 'GPT3-small-like12block32batch'

dataset = 'lyrics'
gradient_accumulation_steps = 1
batch_size = 12 # rough estimate  of the number of tokens in a sentence
block_size = 32 #estimate of the number of lines in a pop song

# baby GPT model :)
n_layer = 12
n_head = 12
n_embd = 768
dropout = 0.0

learning_rate = 6.0e-4 # with baby networks can afford to go a bit higher
max_iters = 4000
lr_decay_iters = 4000# make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'cuda' 
# compile = False # do not torch compile the model

Overriding: device = cuda
Overriding: compile = True
tokens per iteration will be: 384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 123,592,704 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
iter 3692: loss 4.3244, time 115.10ms, mfu 0.80%
iter 3693: loss 4.6795, time 115.59ms, mfu 0.80%
iter 3694: loss 4.6016, time 111.69ms, mfu 0.80%
iter 3695: loss 4.4625, time 114.96ms, mfu 0.80%
iter 3696: loss 4.5872, time 115.02ms, mfu 0.80%
iter 3697: loss 5.0572, time 114.17ms, mfu 0.80%
iter 3698: loss 5.0054, time 114.45ms, mfu 0.80%
iter 3699: loss 4.2974, time 115.41ms, mfu 0.80%
iter 3700: loss 4.6695, time 112.64ms, mfu 0.80%
iter 3701: loss 5.0059, time 114.39ms, mfu 0.80%
iter 3702: loss 5.2105, time 116.31ms, mfu 0.80%
iter 3703: loss 4.4441, time 112.25ms, mfu 0.80%
iter 3704: loss 4.8667, time 114.03ms, mfu 0.80%
iter 3705: loss 4.3999, time 116.78ms, mfu 0.80%
iter 3706: loss 5.0524, time 114.46ms, mfu 0.80%
iter 3707: loss 4.5718, time 116.55ms, mfu 0.80%
iter 3708: loss 4.7245, time 111.76ms, mfu 0.80%
iter 3709: loss 4.2436, time 111.21ms, mfu 0.80%
iter 3710: loss 4.6612, time 113.34ms, mfu 0.80%
iter 3711: loss 4.5056, time 115.40ms, mfu 0.80%
iter 3712: loss 4.7445, time 115.97ms, mfu 0.80%
iter 3713: loss 4.2588, time 113.84ms, mfu 0.80%
iter 3714: loss 4.5251, time 116.51ms, mfu 0.80%
iter 3715: loss 4.3781, time 114.55ms, mfu 0.80%
iter 3716: loss 4.3837, time 115.08ms, mfu 0.80%
iter 3717: loss 4.7037, time 115.19ms, mfu 0.80%
iter 3718: loss 4.3087, time 114.40ms, mfu 0.80%
iter 3719: loss 4.6224, time 116.48ms, mfu 0.80%
iter 3720: loss 4.1502, time 114.41ms, mfu 0.80%
iter 3721: loss 4.4763, time 115.75ms, mfu 0.80%
iter 3722: loss 4.3944, time 114.92ms, mfu 0.80%
iter 3723: loss 4.9158, time 113.80ms, mfu 0.80%
iter 3724: loss 4.9196, time 115.86ms, mfu 0.80%
iter 3725: loss 4.9317, time 110.90ms, mfu 0.80%
iter 3726: loss 4.1713, time 114.47ms, mfu 0.80%
iter 3727: loss 4.5373, time 113.96ms, mfu 0.80%
iter 3728: loss 4.7073, time 116.32ms, mfu 0.80%
iter 3729: loss 4.9928, time 113.56ms, mfu 0.80%
iter 3730: loss 4.6667, time 111.63ms, mfu 0.80%
iter 3731: loss 4.4576, time 114.84ms, mfu 0.80%
iter 3732: loss 4.8613, time 115.88ms, mfu 0.80%
iter 3733: loss 4.6837, time 113.37ms, mfu 0.80%
iter 3734: loss 4.8957, time 114.11ms, mfu 0.80%
iter 3735: loss 4.8125, time 109.93ms, mfu 0.81%
iter 3736: loss 4.5101, time 116.69ms, mfu 0.80%
iter 3737: loss 4.5505, time 113.42ms, mfu 0.80%
iter 3738: loss 4.7924, time 114.96ms, mfu 0.80%
iter 3739: loss 4.2338, time 117.35ms, mfu 0.80%
iter 3740: loss 4.6083, time 115.50ms, mfu 0.80%
iter 3741: loss 4.6114, time 115.44ms, mfu 0.80%
iter 3742: loss 4.7402, time 111.94ms, mfu 0.80%
iter 3743: loss 4.8033, time 115.04ms, mfu 0.80%
iter 3744: loss 4.7345, time 115.61ms, mfu 0.80%
iter 3745: loss 4.7999, time 114.51ms, mfu 0.80%
iter 3746: loss 4.6645, time 115.96ms, mfu 0.80%
iter 3747: loss 4.3906, time 112.57ms, mfu 0.80%
iter 3748: loss 4.7029, time 111.68ms, mfu 0.80%
iter 3749: loss 4.8553, time 114.48ms, mfu 0.80%
step 3750: train loss 4.5950, val loss 4.4239
saving checkpoint to out
iter 3750: loss 4.3644, time 5671.55ms, mfu 0.72%
iter 3751: loss 4.5869, time 126.86ms, mfu 0.72%
iter 3752: loss 4.5464, time 131.80ms, mfu 0.72%
iter 3753: loss 5.1679, time 108.03ms, mfu 0.73%
iter 3754: loss 4.6181, time 108.19ms, mfu 0.75%
iter 3755: loss 4.4683, time 108.41ms, mfu 0.76%
iter 3756: loss 5.2912, time 108.31ms, mfu 0.76%
iter 3757: loss 4.6322, time 107.43ms, mfu 0.77%
iter 3758: loss 4.5111, time 106.95ms, mfu 0.78%
iter 3759: loss 5.3181, time 107.72ms, mfu 0.79%
iter 3760: loss 4.9152, time 107.35ms, mfu 0.80%
iter 3761: loss 3.9770, time 107.74ms, mfu 0.80%
iter 3762: loss 4.1741, time 107.53ms, mfu 0.81%
iter 3763: loss 4.2842, time 107.16ms, mfu 0.81%
iter 3764: loss 4.7717, time 107.16ms, mfu 0.82%
iter 3765: loss 4.3081, time 106.55ms, mfu 0.82%
iter 3766: loss 4.6147, time 107.14ms, mfu 0.82%
iter 3767: loss 5.2034, time 107.46ms, mfu 0.83%
iter 3768: loss 4.1814, time 107.25ms, mfu 0.83%
iter 3769: loss 4.3916, time 107.12ms, mfu 0.83%
iter 3770: loss 4.2166, time 106.81ms, mfu 0.83%
iter 3771: loss 4.5141, time 107.73ms, mfu 0.84%
iter 3772: loss 4.9559, time 106.91ms, mfu 0.84%
iter 3773: loss 4.3882, time 107.00ms, mfu 0.84%
iter 3774: loss 4.6786, time 107.31ms, mfu 0.84%
iter 3775: loss 4.4352, time 106.71ms, mfu 0.84%
iter 3776: loss 4.5842, time 107.36ms, mfu 0.84%
iter 3777: loss 4.5941, time 108.79ms, mfu 0.84%
iter 3778: loss 4.5237, time 107.11ms, mfu 0.85%
iter 3779: loss 4.6918, time 106.68ms, mfu 0.85%
iter 3780: loss 4.9375, time 107.36ms, mfu 0.85%
iter 3781: loss 4.5834, time 107.11ms, mfu 0.85%
iter 3782: loss 4.4437, time 106.87ms, mfu 0.85%
iter 3783: loss 4.8305, time 107.47ms, mfu 0.85%
iter 3784: loss 4.4863, time 107.20ms, mfu 0.85%
iter 3785: loss 4.2455, time 107.27ms, mfu 0.85%
iter 3786: loss 4.3331, time 107.03ms, mfu 0.85%
iter 3787: loss 4.8704, time 107.17ms, mfu 0.85%
iter 3788: loss 4.8283, time 107.47ms, mfu 0.85%
iter 3789: loss 4.7240, time 107.10ms, mfu 0.85%
iter 3790: loss 4.7556, time 107.41ms, mfu 0.85%
iter 3791: loss 4.8169, time 107.79ms, mfu 0.85%
iter 3792: loss 5.0816, time 107.26ms, mfu 0.85%
iter 3793: loss 4.7426, time 107.15ms, mfu 0.85%
iter 3794: loss 4.5896, time 107.05ms, mfu 0.85%
iter 3795: loss 5.1033, time 107.53ms, mfu 0.85%
iter 3796: loss 4.5520, time 107.43ms, mfu 0.85%
iter 3797: loss 5.1060, time 107.03ms, mfu 0.85%
iter 3798: loss 4.2704, time 107.54ms, mfu 0.85%
iter 3799: loss 4.3133, time 106.95ms, mfu 0.85%
iter 3800: loss 4.8901, time 107.03ms, mfu 0.85%
iter 3801: loss 4.8102, time 107.41ms, mfu 0.85%
iter 3802: loss 4.9245, time 107.28ms, mfu 0.85%
iter 3803: loss 4.0038, time 107.64ms, mfu 0.85%
iter 3804: loss 4.5573, time 106.73ms, mfu 0.85%
iter 3805: loss 4.6193, time 106.76ms, mfu 0.85%
iter 3806: loss 3.9364, time 106.88ms, mfu 0.86%
iter 3807: loss 5.1930, time 109.08ms, mfu 0.85%
iter 3808: loss 4.7926, time 107.82ms, mfu 0.85%
iter 3809: loss 4.7699, time 107.00ms, mfu 0.85%
iter 3810: loss 4.0811, time 106.97ms, mfu 0.85%
iter 3811: loss 4.4075, time 107.12ms, mfu 0.85%
iter 3812: loss 4.8506, time 107.50ms, mfu 0.85%
iter 3813: loss 5.4328, time 107.54ms, mfu 0.85%
iter 3814: loss 4.6334, time 107.64ms, mfu 0.85%
iter 3815: loss 4.1933, time 107.34ms, mfu 0.85%
iter 3816: loss 5.2068, time 106.84ms, mfu 0.85%
iter 3817: loss 4.6155, time 106.98ms, mfu 0.85%
iter 3818: loss 5.2408, time 107.16ms, mfu 0.85%
iter 3819: loss 4.9058, time 107.40ms, mfu 0.85%
iter 3820: loss 4.8090, time 106.76ms, mfu 0.86%
iter 3821: loss 4.3831, time 106.94ms, mfu 0.86%
iter 3822: loss 4.4590, time 107.31ms, mfu 0.86%
iter 3823: loss 4.8529, time 106.87ms, mfu 0.86%
iter 3824: loss 5.2005, time 107.29ms, mfu 0.86%
iter 3825: loss 4.8929, time 107.25ms, mfu 0.86%
iter 3826: loss 4.9482, time 106.88ms, mfu 0.86%
iter 3827: loss 4.4004, time 107.35ms, mfu 0.86%
iter 3828: loss 4.7501, time 106.75ms, mfu 0.86%
iter 3829: loss 4.2589, time 107.06ms, mfu 0.86%
iter 3830: loss 4.9768, time 107.83ms, mfu 0.86%
iter 3831: loss 4.4882, time 106.87ms, mfu 0.86%
iter 3832: loss 4.9956, time 107.65ms, mfu 0.86%
iter 3833: loss 4.5947, time 107.03ms, mfu 0.86%
iter 3834: loss 4.5819, time 107.39ms, mfu 0.86%
iter 3835: loss 4.8451, time 107.48ms, mfu 0.86%
iter 3836: loss 4.5977, time 107.68ms, mfu 0.85%
iter 3837: loss 4.3682, time 107.50ms, mfu 0.85%
iter 3838: loss 4.8108, time 108.86ms, mfu 0.85%
iter 3839: loss 4.8015, time 107.06ms, mfu 0.85%
iter 3840: loss 4.6771, time 107.26ms, mfu 0.85%
iter 3841: loss 4.4344, time 106.33ms, mfu 0.85%
iter 3842: loss 4.5599, time 107.51ms, mfu 0.85%
iter 3843: loss 4.6111, time 108.72ms, mfu 0.85%
iter 3844: loss 4.3275, time 106.70ms, mfu 0.85%
iter 3845: loss 4.4103, time 107.53ms, mfu 0.85%
iter 3846: loss 4.7893, time 106.75ms, mfu 0.85%
iter 3847: loss 4.4598, time 106.48ms, mfu 0.86%
iter 3848: loss 4.3891, time 107.31ms, mfu 0.86%
iter 3849: loss 4.1719, time 106.79ms, mfu 0.86%
iter 3850: loss 4.5264, time 107.06ms, mfu 0.86%
iter 3851: loss 4.6581, time 106.89ms, mfu 0.86%
iter 3852: loss 4.3404, time 106.61ms, mfu 0.86%
iter 3853: loss 5.3914, time 107.50ms, mfu 0.86%
iter 3854: loss 4.7223, time 106.94ms, mfu 0.86%
iter 3855: loss 4.6869, time 107.23ms, mfu 0.86%
iter 3856: loss 4.5253, time 106.74ms, mfu 0.86%
iter 3857: loss 4.5969, time 107.32ms, mfu 0.86%
iter 3858: loss 4.9768, time 107.01ms, mfu 0.86%
iter 3859: loss 5.0899, time 107.21ms, mfu 0.86%
iter 3860: loss 4.9085, time 107.21ms, mfu 0.86%
iter 3861: loss 4.9341, time 106.41ms, mfu 0.86%
iter 3862: loss 4.2914, time 108.56ms, mfu 0.86%
iter 3863: loss 4.3899, time 106.86ms, mfu 0.86%
iter 3864: loss 4.2159, time 107.06ms, mfu 0.86%
iter 3865: loss 4.1464, time 108.20ms, mfu 0.85%
iter 3866: loss 4.7995, time 106.63ms, mfu 0.86%
iter 3867: loss 5.1897, time 107.11ms, mfu 0.86%
iter 3868: loss 5.2283, time 109.29ms, mfu 0.85%
iter 3869: loss 4.2117, time 106.83ms, mfu 0.85%
iter 3870: loss 4.6021, time 106.74ms, mfu 0.85%
iter 3871: loss 4.4009, time 107.21ms, mfu 0.85%
iter 3872: loss 4.1599, time 107.38ms, mfu 0.85%
iter 3873: loss 4.8909, time 107.29ms, mfu 0.85%
iter 3874: loss 4.5933, time 107.44ms, mfu 0.85%
iter 3875: loss 4.3960, time 107.05ms, mfu 0.85%
iter 3876: loss 4.4149, time 107.57ms, mfu 0.85%
iter 3877: loss 4.7027, time 107.11ms, mfu 0.85%
iter 3878: loss 4.3507, time 107.19ms, mfu 0.85%
iter 3879: loss 4.7603, time 106.75ms, mfu 0.86%
iter 3880: loss 4.6856, time 106.93ms, mfu 0.86%
iter 3881: loss 4.3735, time 107.42ms, mfu 0.86%
iter 3882: loss 4.5672, time 106.47ms, mfu 0.86%
iter 3883: loss 4.9034, time 107.46ms, mfu 0.86%
iter 3884: loss 4.4793, time 107.07ms, mfu 0.86%
iter 3885: loss 5.2005, time 106.91ms, mfu 0.86%
iter 3886: loss 4.0225, time 107.60ms, mfu 0.86%
iter 3887: loss 5.0412, time 107.53ms, mfu 0.86%
iter 3888: loss 4.5247, time 107.42ms, mfu 0.86%
iter 3889: loss 4.4474, time 107.61ms, mfu 0.85%
iter 3890: loss 4.9196, time 107.46ms, mfu 0.85%
iter 3891: loss 4.5199, time 107.69ms, mfu 0.85%
iter 3892: loss 5.1505, time 107.52ms, mfu 0.85%
iter 3893: loss 4.3430, time 107.26ms, mfu 0.85%
iter 3894: loss 4.2639, time 107.49ms, mfu 0.85%
iter 3895: loss 5.2507, time 107.30ms, mfu 0.85%
iter 3896: loss 4.4767, time 107.50ms, mfu 0.85%
iter 3897: loss 4.7249, time 107.02ms, mfu 0.85%
iter 3898: loss 4.5088, time 108.39ms, mfu 0.85%
iter 3899: loss 4.3568, time 107.47ms, mfu 0.85%
iter 3900: loss 4.7343, time 106.75ms, mfu 0.85%
iter 3901: loss 4.2729, time 106.72ms, mfu 0.85%
iter 3902: loss 4.5535, time 107.23ms, mfu 0.85%
iter 3903: loss 4.2820, time 107.46ms, mfu 0.85%
iter 3904: loss 4.5915, time 106.84ms, mfu 0.85%
iter 3905: loss 4.5534, time 107.68ms, mfu 0.85%
iter 3906: loss 4.5748, time 107.25ms, mfu 0.85%
iter 3907: loss 4.4324, time 107.21ms, mfu 0.85%
iter 3908: loss 4.7919, time 107.25ms, mfu 0.85%
iter 3909: loss 4.4967, time 107.30ms, mfu 0.85%
iter 3910: loss 4.5086, time 107.33ms, mfu 0.85%
iter 3911: loss 4.1985, time 107.56ms, mfu 0.85%
iter 3912: loss 4.5139, time 107.64ms, mfu 0.85%
iter 3913: loss 4.4843, time 107.01ms, mfu 0.85%
iter 3914: loss 5.0661, time 106.90ms, mfu 0.85%
iter 3915: loss 4.8294, time 107.41ms, mfu 0.85%
iter 3916: loss 4.4055, time 107.18ms, mfu 0.85%
iter 3917: loss 5.6711, time 107.11ms, mfu 0.85%
iter 3918: loss 4.8479, time 106.85ms, mfu 0.86%
iter 3919: loss 4.5897, time 106.85ms, mfu 0.86%
iter 3920: loss 4.2959, time 107.91ms, mfu 0.85%
iter 3921: loss 5.0434, time 107.27ms, mfu 0.85%
iter 3922: loss 4.3607, time 107.81ms, mfu 0.85%
iter 3923: loss 5.5854, time 107.19ms, mfu 0.85%
iter 3924: loss 5.6375, time 107.40ms, mfu 0.85%
iter 3925: loss 4.2751, time 106.48ms, mfu 0.86%
iter 3926: loss 4.3953, time 107.40ms, mfu 0.86%
iter 3927: loss 4.4072, time 107.43ms, mfu 0.85%
iter 3928: loss 5.1812, time 107.00ms, mfu 0.86%
iter 3929: loss 4.0119, time 109.02ms, mfu 0.85%
iter 3930: loss 4.5228, time 107.24ms, mfu 0.85%
iter 3931: loss 4.7983, time 106.83ms, mfu 0.85%
iter 3932: loss 4.3745, time 107.29ms, mfu 0.85%
iter 3933: loss 5.0284, time 107.19ms, mfu 0.85%
iter 3934: loss 4.2838, time 107.21ms, mfu 0.85%
iter 3935: loss 5.0687, time 106.93ms, mfu 0.85%
iter 3936: loss 4.2892, time 107.12ms, mfu 0.85%
iter 3937: loss 5.4557, time 107.62ms, mfu 0.85%
iter 3938: loss 4.7311, time 107.40ms, mfu 0.85%
iter 3939: loss 4.5443, time 107.27ms, mfu 0.85%
iter 3940: loss 4.7941, time 107.02ms, mfu 0.85%
iter 3941: loss 4.5497, time 107.54ms, mfu 0.85%
iter 3942: loss 4.3543, time 107.06ms, mfu 0.85%
iter 3943: loss 4.3508, time 107.31ms, mfu 0.85%
iter 3944: loss 4.8766, time 107.17ms, mfu 0.85%
iter 3945: loss 4.5872, time 106.93ms, mfu 0.86%
iter 3946: loss 4.5630, time 107.27ms, mfu 0.86%
iter 3947: loss 4.5317, time 107.06ms, mfu 0.86%
iter 3948: loss 4.7083, time 107.11ms, mfu 0.86%
iter 3949: loss 5.3129, time 107.03ms, mfu 0.86%
iter 3950: loss 4.4701, time 107.71ms, mfu 0.86%
iter 3951: loss 5.5459, time 107.06ms, mfu 0.86%
iter 3952: loss 4.4125, time 107.20ms, mfu 0.86%
iter 3953: loss 4.8163, time 107.28ms, mfu 0.86%
iter 3954: loss 3.9908, time 107.09ms, mfu 0.86%
iter 3955: loss 4.4568, time 107.01ms, mfu 0.86%
iter 3956: loss 4.8605, time 107.38ms, mfu 0.86%
iter 3957: loss 4.3704, time 107.10ms, mfu 0.86%
iter 3958: loss 5.0897, time 106.98ms, mfu 0.86%
iter 3959: loss 4.7183, time 109.25ms, mfu 0.85%
iter 3960: loss 4.2505, time 107.36ms, mfu 0.85%
iter 3961: loss 5.5511, time 106.66ms, mfu 0.85%
iter 3962: loss 4.9143, time 107.63ms, mfu 0.85%
iter 3963: loss 4.1034, time 106.97ms, mfu 0.85%
iter 3964: loss 4.7566, time 106.98ms, mfu 0.85%
iter 3965: loss 4.9102, time 106.59ms, mfu 0.86%
iter 3966: loss 4.8527, time 107.14ms, mfu 0.86%
iter 3967: loss 5.0559, time 106.77ms, mfu 0.86%
iter 3968: loss 5.1202, time 107.40ms, mfu 0.86%
iter 3969: loss 5.3664, time 107.17ms, mfu 0.86%
iter 3970: loss 4.7027, time 107.46ms, mfu 0.86%
iter 3971: loss 4.3085, time 107.64ms, mfu 0.86%
iter 3972: loss 4.8384, time 107.37ms, mfu 0.85%
iter 3973: loss 4.1490, time 107.40ms, mfu 0.85%
iter 3974: loss 4.7021, time 106.99ms, mfu 0.86%
iter 3975: loss 4.2958, time 106.98ms, mfu 0.86%
iter 3976: loss 5.1233, time 106.84ms, mfu 0.86%
iter 3977: loss 4.5365, time 107.03ms, mfu 0.86%
iter 3978: loss 4.7328, time 107.61ms, mfu 0.86%
iter 3979: loss 4.5040, time 107.29ms, mfu 0.86%
iter 3980: loss 4.7218, time 107.46ms, mfu 0.86%
iter 3981: loss 5.1395, time 107.34ms, mfu 0.85%
iter 3982: loss 4.2544, time 108.65ms, mfu 0.85%
iter 3983: loss 4.5734, time 106.37ms, mfu 0.85%
iter 3984: loss 4.8079, time 107.47ms, mfu 0.85%
iter 3985: loss 4.4790, time 107.57ms, mfu 0.85%
iter 3986: loss 4.9442, time 106.72ms, mfu 0.85%
iter 3987: loss 4.3065, time 106.50ms, mfu 0.86%
iter 3988: loss 4.3621, time 107.27ms, mfu 0.86%
iter 3989: loss 5.0002, time 107.23ms, mfu 0.86%
iter 3990: loss 4.6528, time 108.04ms, mfu 0.85%
iter 3991: loss 4.3642, time 106.37ms, mfu 0.86%
iter 3992: loss 4.5606, time 106.60ms, mfu 0.86%
iter 3993: loss 4.3142, time 106.75ms, mfu 0.86%
iter 3994: loss 4.4976, time 107.27ms, mfu 0.86%
iter 3995: loss 4.5267, time 107.38ms, mfu 0.86%
iter 3996: loss 4.1156, time 106.74ms, mfu 0.86%
iter 3997: loss 4.7985, time 106.89ms, mfu 0.86%
iter 3998: loss 5.1233, time 107.16ms, mfu 0.86%
iter 3999: loss 4.9765, time 107.10ms, mfu 0.86%
step 4000: train loss 4.7201, val loss 4.4309
iter 4000: loss 4.4376, time 308.65ms, mfu 0.80%
wandb: Waiting for W&B process to finish... (success).
wandb: - 0.007 MB of 0.007 MB uploaded (0.000 MB deduped)wandb: \ 0.007 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: | 0.199 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: / 0.199 MB of 0.199 MB uploaded (0.000 MB deduped)wandb: 
wandb: Run history:
wandb:       iter ▁▁▂▂▃▃▄▄▅▅▅▆▆▇▇██
wandb:         lr ▁███▇▇▆▆▅▅▄▄▃▃▂▂▂
wandb:        mfu ▁████████████████
wandb: train/loss █▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁
wandb:   val/loss █▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:       iter 4000
wandb:         lr 0.0001
wandb:        mfu 0.8563
wandb: train/loss 4.72011
wandb:   val/loss 4.43091
wandb: 
wandb: 🚀 View run GPT3-small-like12block32batch at: https://wandb.ai/data309nanogpt23/data309gptnew/runs/ipo4sovs
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20231019_192645-ipo4sovs/logs
Overriding: device = cuda
Overriding: compile = True
number of parameters: 123.59M
No meta.pkl found, assuming GPT-2 encodings...

[Chorus]
I'm in the universe
I'm a new bitch and I held my head
Can't stop a little baby
With an people
I tell me what they won't help
I'm gonna smile
But I don't wanna be why
And now I have a good and now
Don't dare man, you got a fool
I can't get it on my head
I want a little new
If it's your shit in my life
Say, we don't want to fight
Oh, I'm not coming away
If I'm still in the morning

[Chorus]
Ah, yeah, I know
Monna take my heart, oh, yes now you're alright
I got a sound
Love baby, I see
I see you in my mind
I can take you my breath
So I'm thinking that you can't see me
I'm not so young
Are you alone

I'm there to make you be
But I'm just mine I love you
But I can't never make your time
But I'm not my life just for you now
I don't know it's what love you
What's why I've got a sign
Can't go

I never don't want you
But I don't want it to you
I'll never tell me more
Was you walking by a long light
I've been up through
I'll be holding me
One time for you all I can't blame
With the time of no other
I believe in the shadow
I'm in a morning
I'm looking for time here
All I have a part of friends
But I feel
You're a long night
I'm a story
I thought I've ever been here for a song
I tell you how I need her
But,, I'm tired of town, I can't lose enough
'Cause I'm holding on my eyes

And then I'm just a feeling to
I'm a long world
Could you feel an dream of my mind
I'm a little breath

I never had a sad chance
Someone knows what I'm comin'
I'm pretty now
Why am it long in someone else's gone
But I am you, I'm scared in each other
I'm in this world
I'm’s all around I have
I’ll be true
---------------

I don't just you see my heart with a light
Till you sleep and try to find another light
All the same, I'll never know why, if you're so long, and I'm sorry that I'm not what I can feel
I can't know what you're lonely
And I want you're coming on, look yourself now
I'm gonna go through or my worst
But I start

[Chorus]
I won't be mine
With a one feeling much
You'll have no place
It's alright now
All I was me
It's somebody else today
And I think I must help you
I'm a little new
They are no day
I'll take a way for
And I'm a thing
And you're gonna bring you down
I’ll wait for you
So I’ll be a little reason

[Bridge]
I can’m gonna fall
But I’ll hold out if it?
I take it anymore
(So I'm gone)
Why’s, I will break, I’s another love
(Can't do)

[Chorus]
If not need my eyes, I don’t think about you I'm on my heart now
But I’ve been as my pain
I could be the air to answer
We said you could see you in my ground
And the lies
And I know that we're easy
You can't hear the sun
And this is the world you're on the dark
And not to make them on the way (Verse)
You'll know that we go) (Just to give it this, because it's wrong)

[Chorus]
Can't believe it's over, (I've been mine when that I want you)
But I've been by
I'm gonna hear you're about me (Oh
And I'm the one day of love you"
(I wanna be forever)
Just there's anything (Hey)
I can't love you want to me yeah
I ain't like your love
(I don't see you, I don't wanna, don't come)

[Chorus]
How I'll ever let you do you want me
And you're the music, I wanna, don't tell me
For you in my mind
And
---------------


A second time for she's a fucking world
I guess no one else'll be a fight
But if you want you to give me a way, you're out of a trip
And you're here to be
Your life and in day

So I don't know, and I'm alone, I should not be all night
And we can learn to see
And I want to feel the day
'Cause we're a girl is the world
And if we're running, I've been my mind
I'm you to please
You got your name
Yes, you're gonna be my own
Do you're what's getting cold
I think I'm feelin'
What you're better for me
For this time for me
Where's I want you

Your love's the same
And I know you see you

I know you
That I'm better over you
(Let you go)
It's the place I've been a perfect time
So that's my life
And I learn to leave me right
And I was been one to go
To the stars got to love you like
Is about me

[Pre-Chorus]

[Chorus]
I'm on a life of my mind, I can write the place
Chorus]
You just want to see the one things you're done
You don't leave a little new before
For the radio

[Verse 1: V Chorus]
And you want me
Ain' be up the night
Get up where your heart goes
Do you want me if you don't forget
I got a broken mind now
My love's like you, only I do you right
This time you want you to you
[Outro]
When you might take me around me
It's this way to say
I'll be free
I can't go right
She just ain't really gonna find this world?
It's a beat
I ain't the one to work and (I think I don't know how I wouldn't be no
You know that's your life
I can't want you a damn time
When you're there to go
A little day and your face and home
No one was so loud
You can never put you on your dreams

[Verse 2]
And now the whole door to you
And if
---------------


And do you think, love me
Everything love me, yeah
We're your baby's hard to be
What's what you're true
If you want all you, yeah, yeah
Come on on, la

[Chorus]
And you're gonna go back, when we're not not something
My girl, where you're cold, but you're gonna go
Just out! Don't run!

[Chorus]
I don't know how I wouldn’m nowhere
And it's no more
I don't want you
Feel your grace from it
Give that more day from your arms
To love my life
But it's over your mind
(Ooh)
Hey, yeah,)
I never wanna
It's a fool on your head
'Cause I'll do that too much
And I'll think there was a face of an sight
'Cause I've got you here

[Chorus]
'Cause I'm with a world
What's if I ask you could you've found
Why I've got to stay into control
There's nothing to hang the road
To meet you

[Chorus]
And that you are the way you are?
This is the things you kissed me
[Outro:T. If you're true
Get me up, don't run away
With the reason, it hurts

[Verse 2]
And I see it down
I don't wanna hear my own
I am the phone, I can’t turn up the sun
I don’t want it to me
But I just want it baby
The truth of you where you could do
But I want it in and all’ve made
Gonna get my hand just your heart
But you’ll come to me
And I wanna know, I can never know
I’t get close some’t gonna help you ever call
I will be your mind, this is gone
Cying with giving up a damn day, your heart
Baby it's only a long thing come to the ground

[Chorus]
That there's a little bitches
Oh now, what you do
That's the life of the day
And I want to see
I know the walls do I know the long
And I've already always found you as a
---------------

'all's a long for me
I know I'm all night
I have why I'm not a long bit
I'm really free that's just a long and me
But I'm the world in the other light
I'm still in love
And I'm the cold on the walls in the wind
And I feel it was it
I have to make you stand before
All I've gotta be so good

[Chorus]
I can't get out up you
You're in me
I don't know that you're true
[Outro]
This feeling these things you can't take you
And I don't know what I'll give to me

And I've gone
We are forever
But I've met
No one more love
And now this way
But I'll just wait for you
We never got the one for the night

[Verse 1]
You went home and you'll be, with my soul
But I'm gonna be alone
Cause i'll love you
I'm gonna get you on my head
Yeah, yeah, you're so far
Look for you now I'll find me
I'm not there, I don't really know, I know you're on my head
Waiting for them long
To say you're there to you
I try to see, oh
I'm a little breath
'Cause I never thought I think I don't step, I got to play me
